ID,ratio_rolling_sum_180_net_uplift_split_stg_item_cd_rolling_sum_180_baseline_split_stg_item_cd_last_year,stg_selling_price_val,rolling_mean_1126_relative_uplift_binary_negative_stg_item_cd_last_available,supplier_funding_perc,rolling_mean_720_relative_uplift_binary_negative_stg_item_category_cd_last_available,is_gondola,ratio_rolling_sum_60_net_uplift_split_stg_item_cd_rolling_sum_60_baseline_split_stg_item_cd_last_available,rolling_mean_360_relative_uplift_binary_negative_stg_item_cd_last_available,rolling_sum_180_net_uplift_split_stg_item_category_cd_last_available,rolling_sum_180_baseline_split_stg_item_cd_last_available,rolling_mean_360_relative_uplift_multiclass_mid_stg_item_category_cd_last_available,rolling_mean_180_relative_margin_with_supplier_binary_positive_stg_item_category_cd_last_year,ratio_rolling_sum_180_net_margin_split_stg_item_cd_rolling_sum_180_baseline_split_stg_item_cd_last_available,rolling_mean_540_relative_margin_binary_positive_stg_item_cd_last_available,rolling_sum_180_net_uplift_split_stg_item_category_cd_last_year,rolling_sum_90_net_uplift_split_stg_item_category_cd_last_available,rolling_sum_365_prm_net_amount_without_tax_val_if_promo_stg_item_cd_last_available,ratio_mean_30_stg_item_selling_price_val_stg_item_cost_price_val_last_available,rolling_sum_180_baseline_split_stg_item_cd_last_year
3751,-0.22394079,274,0.785714286,20,0.845878136,0,-0.032955486,0.722222222,4194999.856,331963.5032,0.712643678,0.677772303,NaN,NaN,4402.626802,138003.2707,6548601.039,1.315001775,1753608.973
3752,0.608172671,200.6666667,0.933333333,10,0.841346154,0,0.547921043,0.777777778,419051.3346,164319.7648,0.76344086,0.666666667,-0.005691493,0.666666667,-606381.9932,2156882.356,3007800.554,1.406469799,252556.0715
3753,-0.165955006,75.66666667,0.666666667,20,0.77523186,0,-0.073835043,NaN,1760731.865,0.666666667,0.757575758,0.666666667,0.125665341,NaN,1420516.004,1781959.4,0.666666667,1.39716878,297367.9305
3754,-0.104870207,NaN,0.80952381,15,0.771217712,0,NaN,0.666666667,133380.8615,1755191.069,0.739748677,0.666666667,0.128159549,0.666666667,NaN,385514.9561,7173715.299,1.217948688,0.666666667
3755,NaN,24,0.666666667,10,0.706439394,0,NaN,0.6875,-666553.03,157415.3459,0.725714286,0.703703704,-0.037126892,1,-44415.70664,2384974.454,0.666666667,1.430722932,7559.320523
3756,-0.022395669,367.3333333,0.722222222,0,0.84375,0,NaN,0.777777778,1278234.003,0.666666667,0.784644195,0.666666667,0.126162909,0.666666667,-881.6649702,758331.1506,0.666666667,1.539608508,6632482.849
3757,NaN,130.6666667,0.85,10,0.761938124,0,NaN,0.8,-683982.5623,42182.42706,0.779047619,0.666666667,0.031397223,0.666666667,-14994.82837,2150872.022,51000.41838,1.45664152,254513.8007
3758,NaN,240.6666667,0.833333333,10,0.778761062,0,0.996237328,0.818181818,-104539.1425,0.666666667,0.714878806,0.666666667,-0.100496446,0.833333333,434483.6946,970186.2557,980140.5666,NaN,NaN
3759,NaN,206,NaN,20,0.774002157,0,0.152843087,0.688888889,2130027.363,1757796.368,0.76344086,0.666666667,0.091975263,0.694444444,5302479.646,3572647.982,1650270.764,1.379864035,0.666666667
3760,0.915338352,117.3333333,0.666666667,15,0.79823343,0,-0.294914756,0.722222222,622465.7453,146443.7093,0.666666667,0.686077363,-0.018828374,1,503550.6022,1335993.554,3378663.77,1.536652051,193012.391
3761,-0.025298131,227.3333333,NaN,10,0.719901247,0,NaN,0.805714286,52017.70303,122188.95,0.691302609,0.666666667,NaN,0.666666667,1680517.219,1108036.411,175718.7101,1.639580066,60377.12212
3762,1.843433397,150.6666667,0.666666667,20,0.721868365,0,NaN,0.666666667,170458.1418,0.666666667,0.708812261,NaN,NaN,1,29333.60363,-144069.1376,1123126.333,1.517344601,0.666666667
3763,0.13870406,NaN,NaN,15,0.880952381,0,0.545476417,NaN,1501828.829,426997.3325,0.796296296,0.666666667,0.300102873,1,-23854.69173,40644.33658,1791489.033,1.624093129,0.666666667
3764,-0.381566413,20.66666667,NaN,15,0.899268392,0,NaN,0.666666667,114398.5069,6238.309285,0.685300207,0.666666667,-0.028093603,0.684210526,-198383.2608,-16571.86816,14950.66665,1.437488145,1431527.452
3765,NaN,12.33333333,0.972222222,10,0.827338129,0,NaN,0.666666667,1234565.895,424276.0048,0.792929293,0.666666667,0.328568037,1,-86368.69116,217342.7845,0.666666667,1.366747064,61451.98693
3766,0.28669005,149,0.7,15,0.737588652,0,-0.14500452,0.666666667,420791.6288,305519.2031,0.666666667,0.666666667,NaN,0.75,627778.8662,170911.5687,543390.2957,1.63556992,11212.86061
3767,-0.484331693,74,0.666666667,10,0.813186813,0,-0.15025123,NaN,-590572.3428,0.666666667,0.736668649,0.666666667,NaN,0.838383838,249120.9763,-22007.32418,243017.7558,1.583719884,548871.0978
3768,-0.030995853,84,0.666666667,10,0.734463277,0,0.206386956,0.666666667,5465244.773,314196.4311,0.743398167,0.666666667,0.074982218,0.777412068,285996.9349,-120824.0616,1365115.63,1.394219851,0.666666667
3769,NaN,189,1,15,0.791666667,0,NaN,NaN,1967846.915,191941.1577,0.695749441,0.666666667,0.007889199,0.666666667,NaN,905927.5922,681050.9616,1.358592773,0.666666667
3770,1.327600456,NaN,NaN,15,0.755740868,1,NaN,NaN,7498603.428,625594.8399,0.753846154,NaN,-0.119561386,0.666666667,NaN,7393571.915,460953.0477,1.486387774,958350.7251
3771,0.270287113,20.66666667,NaN,10,0.718110522,0,-0.319326983,0.875,2760598.221,93195.71651,0.756664388,0.666666667,-0.06377572,1,-781.2821411,141840.0697,1157139.575,1.526279561,187050.1859
3772,-0.064588137,87.33333333,0.666666667,10,0.777610442,0,NaN,1,1518156.432,27445.55795,0.739095361,0.671428571,0.193169154,0.718482906,-585687.07,212769.2699,9083.226074,1.233766257,NaN
3773,NaN,40.66666667,0.666666667,10,0.759661836,0,0.370689302,1,7147465.403,0.666666667,0.734234234,0.667259224,-0.202799852,0.666666667,177912.159,NaN,479832.4887,1.601597317,0.666666667
3774,-0.225024934,84,0.666666667,15,0.714759536,0,-0.007147949,0.733333333,-156178.7268,NaN,0.773809524,0.666666667,0.1613229,0.666666667,31145.77479,-57550.5988,52388.33044,1.583333333,0.666666667
3775,-0.211554062,80.66666667,0.717948718,10,0.705128205,1,NaN,0.7,3116325.731,323846.5065,0.728395062,0.666666667,0.199917963,1,1.11E+07,73434.02895,0.666666667,1.372288108,NaN
3776,0.425493915,69,0.933333333,10,0.738700565,0,-0.141919108,0.666666667,2863993.854,207418.4831,0.708333333,0.666666667,NaN,0.826143791,-183799.5211,260021.0133,2555785.724,1.365727477,0.666666667
3777,NaN,NaN,0.666666667,10,0.764492754,1,NaN,0.916666667,274214.6792,0.666666667,0.763888889,0.680701754,-0.247671323,0.666666667,203077.3955,-33407.31334,508662.3807,1.33714371,5339866.604
3778,NaN,116,NaN,20,0.811823321,1,-0.09800405,0.666666667,2294386.52,234808.6442,NaN,0.666666667,0.018070602,1,682482.0279,-1126390.819,1538791.77,1.438498684,0.666666667
3779,0.090430825,67.33333333,0.708333333,15,0.781609195,0,0.034163127,0.757575758,-200432.736,22213.41369,0.762577781,0.666666667,-0.139338782,1,1758175.59,309670.7437,503281.0587,1.311270591,880398.6085
3780,0.673646399,NaN,NaN,15,0.741620963,0,0.295126183,0.754385965,-217720.2508,748242.1018,0.740740741,0.666666667,-0.432800623,0.9,-97162.40176,36622.48252,692074.4029,1.549639408,2479635.007
3781,0.824627189,400.6666667,1,15,0.79245283,0,0.013156855,0.75,1.76E+07,101250.9369,0.82751938,0.682857143,-0.059307528,1,5224257.251,207828.6677,2561475.743,1.233236748,0.666666667
3782,2.070441347,19,0.814814815,10,0.72193437,0,NaN,0.733333333,809595.571,0.666666667,0.666879252,0.666666667,0.124787696,NaN,106448.8691,3976901.226,1274428.275,1.233339138,669968.0006
3783,NaN,27.33333333,0.729166667,5,0.741666667,0,NaN,NaN,2857722.764,911311.8587,0.723540877,0.666666667,NaN,0.857142857,536065.805,382346.1324,0.666666667,1.486820876,23425.64769
3784,NaN,412.3333333,0.666666667,10,0.791426743,0,0.0041963,0.666666667,1898782.251,182690.2882,0.786096257,0.666666667,NaN,0.714285714,5916027.653,0.666666667,328851.1944,1.497187371,7294.788473
3785,-0.015571563,84,0.666666667,15,0.741633199,0,0.412982138,0.666666667,-201991.2976,970792.517,0.687087767,0.666666667,0.063479269,0.666666667,4977104.735,702262.9957,2538275.002,1.365738068,NaN
3786,NaN,20.66666667,0.7,20,0.76173572,0,-0.102305136,0.904761905,209634.8519,926914.121,0.703703704,0.666666667,-0.042748247,0.666666667,9196780.857,3613477.76,663854.0407,1.442255589,0.666666667
3787,3.512499193,94,0.666666667,10,0.819248826,0,0.24012967,NaN,2.15E+07,0.666666667,0.78465063,0.666666667,-0.112574379,0.862745098,-171743.2972,-6134.813437,2235462.47,1.544659578,526195.8874
3788,0.54511778,17.33333333,0.744444444,10,0.866666667,0,-0.245167521,0.772727273,2.35E+07,0.666666667,0.700206072,0.667147667,-0.16257085,0.711111111,7585065.995,592540.5972,930.4668435,1.522526126,291731.4616
3789,0.057184578,257.3333333,NaN,15,0.849462366,0,NaN,NaN,2057480.924,52859.99217,0.688172043,0.666666667,-0.074296087,NaN,-1007382.455,258238.3866,0.666666667,1.23855314,21907.30967
3790,NaN,34,0.872646733,15,0.851311249,0,0.264208318,NaN,457555.1455,1287924.451,0.68,0.666666667,-0.227695295,0.714285714,-179708.8855,-48555.24836,4907494.709,1.469820616,0.666666667
3791,-0.043081542,95.66666667,0.75,10,0.714993804,0,2.166321439,0.666666667,-53730.15367,27166.63325,0.741127459,0.666666667,NaN,1,NaN,-291084.1463,2527315.513,1.442894154,6558.114129
3792,0.102666447,207.3333333,0.75,15,0.770685579,0,NaN,1,480989.5622,260040.0158,0.721595485,0.666666667,NaN,0.819047619,956608.9466,539261.2142,886924.2269,1.322722259,0.666666667
3793,NaN,120.6666667,0.904761905,20,0.840740741,0,NaN,0.80952381,1576058.195,114520.4798,0.734894122,0.666666667,-0.05800891,0.666666667,473194.379,1780866.093,5393265.651,1.320286955,65027.84029
3794,1.625042284,NaN,NaN,25,0.796466974,0,0.72246989,NaN,709596.2489,979.8521472,0.727513228,0.672727273,0.111192919,1,1199877.794,788399.269,1272104.858,1.445837103,306909.3266
3795,NaN,90.66666667,0.777777778,15,0.75462963,0,NaN,1,90286.8942,510499.0695,0.728937729,0.666666667,-0.288014646,1,1.10E+07,276975.3798,0.666666667,1.414073043,367606.1257
3796,NaN,47.33333333,0.666666667,15,0.719471947,0,NaN,0.941176471,-1573.128518,31028.8294,0.746031746,0.666666667,-0.861157601,0.666666667,-72068.69712,1870.496664,106366.1933,1.333022779,230716.0656
3797,-0.399059972,234,0.666666667,15,0.75462963,0,0.041887027,1,1.73E+07,121049.6414,0.732319292,0.666666667,0.026741399,0.724637681,177912.159,-533590.6409,873679.1565,1.205393376,956752.6227
3798,1.366934736,77.33333333,0.866666667,15,0.821969697,0,1.678465139,0.833333333,-101876.8623,89722.59308,0.743727599,0.666666667,0.015204533,0.68627451,5958758.557,1.04E+07,0.666666667,1.474942924,555828.2581
3799,-0.09281414,247.3333333,0.8,15,0.833333333,0,8.25E-04,0.723754789,1246885.485,631005.1262,0.76344086,NaN,0.129454699,0.666666667,23501.44633,-23482.84204,3328768.049,1.365727477,179580.2812
3800,NaN,217.3333333,0.733333333,15,0.715674393,1,-0.062365971,0.833333333,-3818.081954,117719.9969,0.707245715,0.666666667,0.033904866,1,5281400.871,1659754.198,665282.8328,1.234500112,0.666666667
3801,0.44554547,67.33333333,0.692307692,10,0.708901285,0,-0.191840789,0.8,-465464.0711,133164.0838,0.730351939,0.666666667,0.248651209,0.666666667,4513317.266,2360622.056,866748.6115,1.63621144,57249.58993
3802,-0.484331693,15.66666667,0.733333333,10,0.724637681,0,0.374592064,NaN,2.31E+07,0.666666667,0.676619563,NaN,0.123057059,0.666666667,-159954.8839,1066756.337,231189.5334,1.386679524,0.666666667
3803,NaN,52.33333333,0.733333333,15,0.761938124,0,NaN,NaN,1581564.067,113380.812,0.716845878,0.666666667,-3.23E-04,0.666666667,2615959.025,903256.7168,527732.1147,1.486365613,0.666666667
3804,0.391407956,365.6666667,0.875,15,0.743859649,0,0.1573936,NaN,329107.316,20992.11432,0.683333333,0.666666667,-0.188693648,0.666666667,9196780.857,153187.9234,1197205.284,1.640772993,0.666666667
3805,0.144495903,77.33333333,1,10,0.717899853,0,NaN,0.738095238,2642546.087,0.666666667,0.765567766,0.674746692,NaN,NaN,4088523.285,-249295.8831,7678.740771,1.266758608,175888.8119
3806,NaN,147.3333333,0.75,15,0.754286639,1,-0.018657982,0.701754386,589265.3288,0.666666667,0.736668649,0.666666667,0.591839359,0.696969697,-42060.84895,-39779.8476,2083386.522,1.43333618,123171.0008
3807,0.270287113,45.66666667,0.714285714,25,0.739549839,1,NaN,0.694444444,5035654.505,334530.6107,0.69906792,NaN,0.139025975,0.666666667,8438861.272,627428.7105,1025125.32,1.443836678,0.666666667
3808,0.750393325,74.33333333,0.666666667,15,0.746512141,0,NaN,0.733333333,1298752.675,1434469.048,0.735395189,0.666666667,0.093670133,0.80952381,1969055.843,113852.6857,0.666666667,1.445837103,422875.1502
3809,NaN,54,1,15,0.866666667,0,NaN,0.666666667,-636941.932,0.666666667,0.713261649,0.666666667,0.369824746,0.708333333,112666.8402,1.12E+07,2923964.89,1.421378992,447901.6977
3810,-0.158900454,67.33333333,0.666666667,15,0.755050505,0,-0.225075299,0.888888889,1448416.289,1004894.423,0.723658616,0.666666667,NaN,0.8,1066698.081,993323.9634,303905.7883,1.401525801,NaN
3811,NaN,17.33333333,0.909090909,25,0.746934225,0,NaN,0.666666667,2943824.126,376525.4181,0.726474345,0.666666667,NaN,0.839920949,2921081.18,452261.716,0.666666667,1.449803221,146813.8111
3812,NaN,107.3333333,0.916666667,15,0.744132029,0,NaN,0.777777778,-66139.39926,2107628.375,0.757482714,0.666666667,0.160111604,0.666666667,-34899.77808,770027.4245,6571158.705,1.164053787,344557.4707
3813,-0.39133637,37.33333333,1,10,0.98419489,0,0.257417489,0.777777778,-11782.19665,1062583.677,0.728867244,0.666666667,0.171809325,1,4258535.947,-205912.108,2381166.402,1.484375057,0.666666667
3814,1.555850652,69,0.703703704,15,0.757105943,0,0.561548904,0.666666667,4801962.595,459335.513,0.765182366,0.677639923,-0.026329837,0.666666667,-408376.4386,209719.4907,4856121.254,1.208411215,212768.446
3815,-0.29394038,19,0.666666667,15,0.880701754,0,NaN,0.714285714,1263572.501,1501985.801,0.760273973,0.666666667,-0.08059492,0.69047619,5891795.796,1407980.509,0.666666667,1.355692049,467934.395
3816,NaN,27.33333333,0.692307692,20,0.741762292,0,NaN,1,3032336.784,109781.9969,0.71969697,0.69047619,0.165317905,0.866666667,631888.4784,1379400.842,0.666666667,1.442579074,2148862.791
3817,0.356677409,67.33333333,0.777777778,10,0.730459166,0,NaN,0.666666667,2.23E+07,287027.0957,0.752613335,0.68812724,NaN,1,474808.17,-236643.9944,1803468.29,1.345975982,NaN
3818,NaN,NaN,NaN,0,0.765921766,0,-0.030761492,1,1.12E+07,NaN,0.717592593,NaN,-0.011682941,0.666666667,NaN,882238.9535,0.666666667,1.40893696,0.666666667
3819,NaN,80.66666667,0.75,15,0.916666667,0,0.276197222,0.666666667,-43840.3352,1891895.844,0.771902869,0.666666667,-0.10921289,0.666666667,238599.144,2699090.586,2781539.842,1.478093172,1079264.855
3820,0.367959521,644,0.708333333,15,0.712250712,0,0.743976874,1,3032336.784,433746.5267,0.733238446,0.697040169,-0.243130619,NaN,171887.353,1108036.411,2094953.593,1.446933576,0.666666667
3821,1.033648285,34,0.703703704,25,0.783958766,0,NaN,0.70521542,921832.9542,14874.32782,0.666666667,0.666666667,NaN,0.666666667,1338853.184,2046894.439,103025.4173,1.130724491,1694732.486
3822,NaN,574,0.666666667,18,0.798396334,0,NaN,0.736950904,3635119.171,64838.93636,0.696296296,0.67751203,0.034447674,1,1.01E+07,2320875.259,393406.4466,1.63059408,0.666666667
3823,NaN,214,NaN,10,0.892473118,0,0.346304624,NaN,90286.8942,0.666666667,0.712606838,0.666666667,NaN,NaN,3703653.853,50527.55874,290173.5417,1.401144918,439788.1294
3824,NaN,100.6666667,1,20,0.78096757,0,NaN,NaN,1551891.086,0.666666667,0.733193744,0.666666667,0.082359427,0.777777778,1053376.248,739070.8893,317479.7181,1.323907939,0.666666667
3825,0.049759186,NaN,0.711111111,15,0.756613757,0,NaN,0.777777778,2872171.833,507318.0745,0.698412698,0.666666667,0.139097388,NaN,-102197.5961,213964.9051,667758.6409,1.723191507,345929.0253
3826,1.069388202,107.3333333,NaN,20,0.826241135,0,0.793756529,0.666666667,68852.68456,30797.05835,0.814058957,0.666666667,-0.130873666,0.666666667,5381519.726,22863.80182,0.666666667,1.437291282,109556.9745
3827,NaN,77.33333333,0.821428571,15,0.819905213,1,NaN,0.757575758,-117005.3363,0.666666667,0.768518519,0.672105683,0.10161666,0.666666667,101946.4967,8417929.357,0.666666667,1.46823183,NaN
3828,-0.103171732,34,0.666666667,25,0.755105402,0,NaN,1,5479763.406,977570.9377,0.709433785,0.673960098,0.179445045,0.833333333,-352486.2068,-219365.6168,0.666666667,1.144578313,9933.905561
3829,NaN,150.6666667,0.857142857,25,0.733333333,0,NaN,0.958333333,1817331.223,294615.0418,0.765151515,0.666666667,-0.111581392,1,137517.8545,1591840.315,0.666666667,1.184218444,54417.05606
3830,0.154105956,129,0.769230769,20,0.966666667,0,-0.077657634,0.666666667,4394204.287,13251.72471,0.755838641,0.666666667,-0.283124621,0.925925926,254770.2326,197640.1637,183807.4029,1.82547047,1527820.789
3831,-0.085660572,217.3333333,0.794871795,15,0.741765481,1,0.510993543,0.666666667,1.56E+07,0.666666667,0.746143262,0.666666667,-0.077146808,1,8280.446794,-123586.2484,14950.66665,1.522679932,4328.13409
3832,NaN,87.33333333,0.777777778,25,0.769953052,0,-0.105589384,0.75,1242152.32,232475.4717,0.794059301,0.673743386,0.19454477,0.666666667,703665.1824,6677516.654,110566.8457,1.389084141,0.666666667
3833,0.160248336,177.3333333,0.944444444,15,0.69047619,0,0.039743143,1,548870.2921,0.666666667,0.711111111,0.666666667,0.184325244,0.666666667,1478679.133,663167.5088,1096688.42,1.336554965,678936.3593
3834,NaN,507.3333333,0.666666667,10,0.771689498,0,1.800792015,0.777777778,2223448.9,0.666666667,0.737812912,0.677772303,-0.469039365,0.866666667,-577504.0793,-1247805.416,757115.3102,1.233766234,0.666666667
3835,0.542864913,325.6666667,0.666666667,10,0.789182135,0,-0.101556492,0.833333333,2593325.174,2084875.634,0.787524366,0.683224455,NaN,1,NaN,523752.8699,528947.4666,1.583333333,520921.3345
3836,0.189120048,107.3333333,0.733333333,10,0.842650104,0,-0.267455913,0.688888889,86115.48978,84601.71921,0.727951026,0.666666667,0.156616984,0.666666667,NaN,289726.2746,495875.8151,1.419736048,NaN
3837,-0.008511323,42.33333333,0.666666667,10,0.755676658,0,NaN,0.777777778,-433387.9811,298759.5645,0.709133195,0.666666667,NaN,0.841269841,459258.7438,3893390.985,1638129.159,1.317998544,271803.2877
3838,-0.1736031,45.66666667,0.722222222,15,0.734151329,0,0.203395194,0.888888889,7824194.033,123674.8553,0.785714286,0.666666667,0.674790279,0.666666667,534251.6619,4484393.325,1103014.104,1.382517699,50773.21127
3839,NaN,200.6666667,1,15,0.754883428,0,NaN,0.666666667,153941.2746,26245.15358,0.795698925,0.666666667,0.209702791,1,2801572.6,-8761.606189,0.666666667,1.549644196,555773.1954
3840,0.373139348,130.6666667,1,15,0.806802855,0,0.217667869,0.666666667,2.31E+07,78132.44289,0.730351939,0.681361974,-0.044169147,0.666666667,127460.6512,3528548.171,94766.35073,1.548200696,0.666666667
3841,-0.067769735,NaN,0.909937888,15,0.818791946,0,NaN,1,4163383.63,435769.4624,0.6875,0.666666667,NaN,0.904761905,NaN,808265.5956,134343.9855,1.37402349,24785.89967
3842,-0.345687465,NaN,NaN,20,0.781931464,1,NaN,NaN,-320796.4564,1311662.898,0.666666667,0.666666667,-0.01781786,1,289426.1008,1604673.611,2228408.53,1.266666667,387410.3136
3843,-0.304481472,139,0.862745098,25,0.782051282,0,NaN,0.888888889,1.54E+07,2862228.754,0.721336371,0.7548133,NaN,0.666666667,-616096.7088,128843.9873,3432217.408,1.204016728,9892.098639
3844,-0.021889596,44,0.666666667,25,0.756613757,0,NaN,0.813333333,90821.80108,177008.9962,0.745614035,0.689602446,-0.059544005,0.666666667,2455810.632,412342.554,2096073.296,1.256739321,0.666666667
3845,NaN,257.3333333,NaN,15,0.714285714,0,0.199457088,0.729166667,439907.6518,0.666666667,0.68289827,0.73088685,NaN,NaN,3747157.014,595974.27,714084.2375,1.34784653,150495.6438
3846,0.279563004,109,0.847222222,10,0.782608696,0,0.438405135,1,628843.0665,134640.8418,0.80952381,0.666666667,0.251064039,0.691666667,357190.8323,1635890.682,177093.6435,1.198738148,964547.7375
3847,2.091326445,19,0.777777778,15,0.770114943,0,-0.110880522,0.666666667,353192.0953,1417117.29,0.689067056,0.666666667,0.056267995,0.666666667,189684.5612,-313428.8645,1603.411999,1.368108624,321135.8731
3848,0.350043206,29.33333333,0.688888889,20,0.743271222,1,-0.130020984,0.727272727,9101177.454,1768083.192,0.739093489,0.682857143,-0.125474321,0.666666667,1019305.835,-65179.20407,0.666666667,1.283783784,1573979.369
3849,0.127767382,70.66666667,0.666666667,10,0.694835681,0,NaN,NaN,2435591.442,0.666666667,0.720238095,0.666666667,0.050438506,1,-46379.60473,1306335.157,0.666666667,1.172839547,962819.4463
3850,1.383143058,38,0.851851852,10,NaN,0,1.120160539,NaN,-9544.44907,0.666666667,0.831521739,0.679371417,0.055423705,0.666666667,-9870.299548,-1053346.427,1863858.236,1.413652032,80247.09231
3851,NaN,104,0.833333333,10,0.945945946,0,0.639327397,NaN,4731182.151,54466.2259,0.736352351,0.666666667,0.079898109,0.666666667,3486069.62,3668991.951,0.666666667,1.378809864,0.666666667
3852,NaN,54,0.755555556,15,0.699669967,1,0.469542444,1,183560.1787,0.666666667,0.756862745,0.666666667,NaN,1,929049.4688,152716.7889,0.666666667,1.170287144,0.666666667
3853,-0.072903006,80.66666667,0.933333333,10,NaN,0,-0.081548242,1,-253104.946,121640.7856,0.827586207,0.666666667,-0.022784398,NaN,1.40E+07,530169.2548,0.666666667,1.43578962,0.666666667
3854,-0.211861234,109,0.73015873,10,0.769047619,0,NaN,0.703703704,802532.1941,0.666666667,0.716356108,0.673571429,-0.047266256,0.728502415,1835905.516,247691.766,5653990.835,1.187500018,80737.27065
3855,0.267153392,64,0.696969697,10,0.829457364,1,0.081431246,0.727891156,610352.3265,0.666666667,0.726441632,0.666666667,0.067416109,0.666666667,562311.5461,742626.4902,38403.71882,1.413660786,892384.395
3856,0.668055429,125.6666667,0.777777778,10,0.814741953,1,0.153755277,0.857142857,-135402.6221,702686.0663,0.6875,0.666666667,NaN,0.666666667,NaN,8129545.192,657670.6925,1.437477292,NaN
3857,6.407158408,100.6666667,NaN,5.945945946,0.816369593,0,NaN,0.703703704,7773538.743,285377.1287,0.666666667,0.679661955,NaN,0.777777778,604306.4128,256222.7124,1778161.71,1.144254681,367619.752
3858,NaN,40.66666667,0.770114943,1,0.721213966,0,0.573830637,0.666666667,1806004.692,423483.1139,0.833333333,0.666666667,-0.469039365,0.933333333,1621.609464,276975.3798,3261361.861,1.233766234,253260.3002
3859,NaN,64,0.87037037,10,0.822222222,0,0.284551743,1,-90295.52615,1494820.472,0.752380952,0.666666667,0.2080114,1,1.44E+07,-115983.8976,517796.1917,1.202954387,280667.6347
3860,-0.28646458,77.33333333,0.6875,10,0.702702703,1,0.245726712,0.697402597,653.6112071,0.666666667,0.777777778,0.681372549,NaN,0.666666667,-40553.11676,1791006.8,1.14E+07,1.266666667,15819.24454
3861,1.410771599,119,0.694444444,18,0.839160839,0,NaN,NaN,4821485.936,193774.7542,0.686887255,0.702686535,0.147296461,0.68115942,934347.02,371243.3149,6291394.316,1.314878893,0.666666667
3862,-0.188221759,34,0.833333333,10,0.754276827,0,NaN,0.666666667,569040.7956,1034665.24,0.752009895,0.666666667,NaN,0.666666667,2778949.483,3930435.784,688651.5901,1.349959433,0.666666667
3863,NaN,45.66666667,1,15,0.832258065,0,NaN,0.833333333,5661986.246,155144.535,0.739221023,0.666666667,-0.278692141,NaN,781468.8568,104258.2426,4613002.714,1.606141709,0.666666667
3864,1.04507901,125.6666667,1,10,0.892804699,0,0.164782026,0.904761905,622560.9434,1355142.708,0.803333333,0.666666667,0.057030288,NaN,3474680.545,3858251.736,1104047.436,1.413639921,NaN
3865,-0.112575963,40,0.666666667,10,0.8125,0,0.273243551,1,4174948.076,395363.6529,0.736842105,0.666666667,0.331580642,NaN,1157092.752,442095.2772,44490.44638,1.531186034,0.666666667
3866,0.439135998,987.3333333,0.87037037,15,0.894444444,0,-0.050403003,0.791666667,-86801.16703,0.666666667,0.710144928,0.68349445,-0.442052031,NaN,1.12E+07,1349069.512,129498.5956,1.36812358,0.666666667
3867,-0.075762541,125.6666667,NaN,10,0.718309859,0,-0.153651144,NaN,2796184.104,327699.8787,0.748792271,0.666666667,0.002193074,0.866666667,NaN,1780937.444,3174920.979,1.639580066,339113.4281
3868,NaN,70.66666667,0.666666667,10,0.773804727,0,NaN,0.6875,632771.333,414627.2512,0.708446866,0.666666667,NaN,0.666666667,123114.1035,88066.50868,0.666666667,1.437433882,NaN
3869,0.190339008,166.6666667,1,10,0.812362031,0,NaN,0.666666667,1.56E+07,544335.6388,0.77095697,NaN,0.102993234,0.666666667,17805.74385,-492907.116,1842149.7,1.606901247,344024.8577
3870,NaN,125.6666667,0.733333333,20,0.764227642,0,-0.345913118,NaN,6799435.125,1407398.676,0.786919831,0.666666667,0.034390476,0.833333333,183608.0444,3959187.846,594095.9392,1.364539573,41545.59292
3871,0.027657654,NaN,0.666666667,18,0.725821841,0,-0.114859954,0.733333333,6162683.3,513352.3579,0.833333333,0.666666667,0.062966181,1,-788390.9879,-101212.4571,1424258.833,1.33646881,0.666666667
3872,0.022690952,510.6666667,0.855072464,15,0.802380952,0,-0.316939038,0.952380952,2223448.9,405699.5391,0.785932722,0.688505032,-0.027577353,0.916666667,884430.9204,92560.67738,0.666666667,1.419736048,1141700.735
3873,0.062087311,600.6666667,NaN,10,0.748768473,0,NaN,0.96969697,2871040.336,30096.17322,0.684256357,0.666666667,-0.154746579,NaN,2292727.878,9404110.533,2367694.096,1.449210882,0.666666667
3874,0.116229492,147.3333333,0.666666667,10,0.721381068,1,-0.150185143,1,83236.49465,296477.2956,0.746585216,0.666666667,-0.16275618,1,397957.8299,3528548.171,266145.4687,1.221672096,42658.44776
3875,0.326589144,90.66666667,0.666666667,20,0.7725,0,NaN,NaN,-1455396.862,269260.031,0.736625514,0.698707674,-0.127657198,0.666666667,179645.7272,1.17E+07,1824967.719,1.510164938,0.666666667
3876,NaN,234,1,15,0.875128999,0,0.457665434,0.714285714,1629327.757,1359304.904,0.745977011,0.666666667,-0.554805558,0.666666667,-11042.77199,2876564.808,587317.364,1.217948718,0.666666667
3877,0.514798145,NaN,0.947368421,10,0.699386503,0,NaN,0.777777778,1373.243722,346214.505,0.738271605,0.666666667,0.027876056,1,-29904.87661,927230.8706,374163.4886,1.202531666,97537.93625
3878,NaN,109,0.9,15,0.759803922,0,NaN,0.735714286,2005637.626,15210.77982,0.699091684,0.666666667,0.079905704,0.666666667,1.05E+07,41879.72521,414388.9426,1.437477292,5098079.213
3879,0.206732535,19,0.666666667,10,0.819166944,1,-0.019614029,0.666666667,1673531.082,206637.5389,0.764932563,0.672249589,0.167643984,NaN,1.07E+07,-74407.07768,208129.4927,1.217092503,138945.7035
