ID,ratio_rolling_sum_180_net_uplift_split_stg_item_cd_rolling_sum_180_baseline_split_stg_item_cd_last_year,stg_selling_price_val,rolling_mean_1126_relative_uplift_binary_negative_stg_item_cd_last_available,supplier_funding_perc,rolling_mean_720_relative_uplift_binary_negative_stg_item_category_cd_last_available,is_gondola,ratio_rolling_sum_60_net_uplift_split_stg_item_cd_rolling_sum_60_baseline_split_stg_item_cd_last_available,rolling_mean_360_relative_uplift_binary_negative_stg_item_cd_last_available,rolling_sum_180_net_uplift_split_stg_item_category_cd_last_available,rolling_sum_180_baseline_split_stg_item_cd_last_available,rolling_mean_360_relative_uplift_multiclass_mid_stg_item_category_cd_last_available,rolling_mean_180_relative_margin_with_supplier_binary_positive_stg_item_category_cd_last_year,ratio_rolling_sum_180_net_margin_split_stg_item_cd_rolling_sum_180_baseline_split_stg_item_cd_last_available,rolling_mean_540_relative_margin_binary_positive_stg_item_cd_last_available,rolling_sum_180_net_uplift_split_stg_item_category_cd_last_year,rolling_sum_90_net_uplift_split_stg_item_category_cd_last_available,rolling_sum_365_prm_net_amount_without_tax_val_if_promo_stg_item_cd_last_available,ratio_mean_30_stg_item_selling_price_val_stg_item_cost_price_val_last_available,rolling_sum_180_baseline_split_stg_item_cd_last_year,relative_margin_with_supplier_binary_positive
10420,NaN,NaN,NaN,15,0.848484848,1,NaN,0.733333333,-544212.5533,209027.2005,0.731656184,0.666666667,-0.015113693,0.666666667,1285846.347,2429704.277,1437794.724,1.496597253,165849.0273,0
10421,0.628530301,20.66666667,NaN,10,0.697916667,0,0.283212211,0.743589744,5211013.087,4497.534836,0.786120592,NaN,-0.109354335,0.666666667,491808.3502,3069104.581,2926862.78,1.46975005,24905.37801,1
10422,1.115883351,142.3333333,0.666666667,10,0.829457364,1,NaN,0.666666667,117506.4814,0.666666667,0.75862069,0.674132203,-0.105999102,0.679487179,455112.4419,1.23E+07,2257767.933,1.715678693,99905.50628,0
10423,1.638827423,140.6666667,NaN,15,0.793846154,0,-0.074047661,0.761904762,2277851.449,313887.0581,0.731509069,0.666666667,-0.258014073,0.725490196,5233276.906,8127690.675,3657007.849,1.419605538,0.666666667,0
10424,NaN,240.6666667,1,10,0.798403194,0,0.337826795,NaN,2884133.282,0.666666667,0.737812912,0.666666667,0.154028332,0.666666667,3176338.744,7877363.251,2391280.595,1.400648725,185177.5511,0
10425,-0.329797212,200.6666667,0.733333333,10,0.771035599,1,NaN,0.725396825,2352897.663,7389184.353,0.666666667,0.666666667,0.120773594,0.83908046,521594.1332,849153.835,293852.9188,1.516952207,748615.7687,0
10426,0.002100396,242.3333333,NaN,15,0.877272727,0,NaN,0.666666667,114752.7784,166408.1931,0.740494999,0.671739719,NaN,0.8,NaN,1923025.1,744332.7942,1.400583612,198964.0197,0
10427,0.793177132,129,0.833333333,10,0.887402453,1,0.939546542,0.692307692,3776038.256,3117935.985,0.745257453,0.666666667,0.017162278,0.944444444,9752.588623,511511.6113,0.666666667,1.486407166,35584.90364,0
10428,-0.434918051,97.33333333,0.666666667,10,0.757575758,0,NaN,0.666666667,2036120.659,588649.2224,0.775362319,0.683793288,-0.094985102,1,13166.47867,0.666666667,0.666666667,1.560675471,137652.5932,1
10429,-0.110254248,39.66666667,0.777777778,15,0.735330836,0,NaN,0.666666667,16534.50935,0.666666667,0.702380952,0.666666667,NaN,0.666666667,102792.7702,-42593.12086,644879.7508,1.526717731,592923.6458,0
10430,NaN,122.3333333,0.904761905,10,0.880769231,0,0.250688744,0.666666667,562686.8002,1971514.138,0.696078431,0.666666667,-0.026016086,0.666666667,NaN,456495.0885,945707.6609,1.400703216,599021.2215,0
10431,0.158141027,64,0.714285714,20,0.767123288,0,0.890627686,0.666666667,910504.8037,138807.7686,0.798290598,0.666666667,0.117302836,0.666666667,489.241446,87021.61161,1491254.357,1.688253012,0.666666667,0
10432,0.677496132,20.66666667,NaN,25,0.780172414,0,-0.027129964,0.666666667,293763.8349,301365.8623,0.717171717,0.666666667,-0.161741318,0.666666667,-311687.0623,-204765.0026,0.666666667,1.532466254,NaN,0
10433,NaN,162.6666667,NaN,15,0.836538462,0,0.559146032,0.666666667,4936.818559,55273.45675,0.666666667,0.683908046,0.125674805,1,1266661.33,1524278.333,2997585.876,1.639344241,47285.69128,0
10434,0.029997959,210.6666667,0.758874459,10,0.833333333,1,NaN,0.833333333,102789.7471,682564.1974,0.666666667,0.67024531,-120.0875588,0.696969697,1.30E+07,2909526.571,378928.8984,1.269119641,NaN,0
10435,NaN,264,0.719298246,15,0.787728027,1,NaN,1,963123.3124,202168.5089,0.774691358,0.666666667,0.210276284,0.7625,1254049.716,1030573.422,323977.4145,1.506917429,160074.6951,0
10436,0.306037676,52.33333333,0.888888889,20,0.715719064,1,1.39856057,0.768115942,5589579.993,50393.35935,0.724328865,0.693121175,0.109256118,NaN,138354.4381,963586.9002,325640.2932,1.476416166,265228.388,0
10437,0.623250344,NaN,1,20,0.774834437,1,0.304262947,0.777777778,1.71E+07,358536.1976,0.754578755,0.679802956,-0.003090664,0.666666667,1863789.511,114516.7216,974370.8697,1.400671462,0.666666667,0
10438,-0.169386653,34,0.833333333,10,0.715101253,0,NaN,0.743428913,-121505.0694,0.666666667,0.707035755,NaN,0.203185684,1,60555.55894,1177950.492,145432.605,1.45668286,82577.67412,0
10439,1.061139462,27.33333333,0.814492754,15,0.795918367,1,0.078774471,0.722222222,-9820.05788,0.666666667,0.788194444,0.705882353,0.245347767,0.9,91357.52268,-213771.7585,1329319.583,1.624520712,295600.9614,0
10440,0.097382451,30.66666667,0.666666667,15,0.783291977,0,NaN,0.933333333,280883.665,0.666666667,0.707247715,0.666666667,0.076724247,0.794871795,1105818.931,1044144.435,1.20E+07,1.225806452,6555985.936,0
10441,NaN,50.66666667,0.925925926,15,0.886688669,0,0.458185726,NaN,797717.9942,3583525.139,0.733333333,0.666666667,-0.049540503,0.692307692,2257551.978,951011.1225,1530046.365,1.346489297,0.666666667,0
10442,NaN,84,0.833333333,15,0.726078104,0,0.036922442,0.666666667,7498603.428,0.666666667,0.744827586,0.666666667,0.170952436,0.907407407,8298094.977,2252459.145,563746.0467,1.3784311,138271.8821,0
10443,NaN,307.3333333,0.666666667,20,0.753317728,1,NaN,0.666666667,1961611.614,0.666666667,0.728863725,0.666666667,0.023983091,0.857142857,147281.9251,777389.4713,1640404.081,1.38006727,2348633.229,0
10444,NaN,22.33333333,0.820512821,10,0.704362558,0,0.147293129,NaN,423436.0524,1192085.587,0.712355943,0.677660742,0.148574551,0.666666667,-595109.2476,7751258.775,5569153.512,1.538704269,257457.1837,0
10445,-0.03757016,154,0.871794872,10,0.848370429,1,0.521947934,0.788148148,0.666666667,157612.5866,0.702020202,0.666666667,-0.413294876,0.896551724,-154548.4024,-6240.34378,0.666666667,1.419736048,15474.51589,1
10446,0.692895082,20.66666667,0.888888889,15,0.775100402,0,0.154913559,0.666666667,3840928.215,1161947.94,0.704761905,0.6832021,0.079250681,0.666666667,-6705.49494,35177.93501,10728.17782,1.212353258,321656.5086,0
10447,0.027611833,165.6666667,0.666666667,10,0.744122544,0,NaN,0.766666667,1810076.98,1501671.502,0.793478261,0.666666667,-0.587716533,1,2158692.016,106443.322,1832944.751,1.241164112,422735.8456,0
10448,0.849505266,100.6666667,0.733333333,20,0.741713571,0,NaN,0.75,197595.2308,561080.0388,0.839506173,0.666666667,NaN,NaN,404823.8099,389681.5376,352745.2802,1.635182915,53434.58971,0
10449,NaN,24,0.777777778,10,0.865608466,0,NaN,NaN,-64066.61988,0.666666667,0.692307692,0.669200037,0.170762258,0.666666667,-33135.9212,112748.2791,160619.8181,1.393650904,609119.6965,1
10450,0.031894576,147.3333333,0.666666667,15,0.78978979,0,-0.057667257,0.861111111,2894023.554,0.666666667,0.757575758,0.666666667,0.307681151,0.666666667,NaN,164732.9991,919378.8055,1.234506678,0.666666667,0
10451,0.314976244,67.33333333,1,10,0.760391493,0,NaN,0.666666667,2293204.633,84979.32401,0.706666667,0.666666667,0.03869192,0.666666667,5916027.653,-384306.3028,410621.7478,1.567806166,0.666666667,0
10452,0.14516704,120.6666667,NaN,15,0.736629633,0,1.294072682,0.962651727,3697011.606,129418.2042,0.690686009,0.666666667,-0.141126392,0.666666667,5263432.254,15073.34499,779429.9221,1.437479964,0.666666667,1
10453,-0.298570931,180.6666667,0.916666667,10,0.743075165,0,-0.202130262,0.666666667,1.56E+07,878732.8725,0.764932563,0.666666667,0.150006456,1,1442376.647,4063073.032,3179954.966,1.445837103,80542.82797,1
10454,2.303944753,NaN,0.804761905,10,0.831404287,1,-0.240396584,0.666666667,-6124.928209,495784.3439,0.733333333,0.681835637,0.17534313,0.696969697,510802.9403,48240.06217,2311902.331,1.23777006,0.666666667,0
10455,NaN,40.66666667,0.825396825,15,0.764492754,0,2.926758842,NaN,371387.5384,545904.4403,0.728937729,0.679020229,-0.391330797,0.833333333,-101113.3935,-10271.33844,341184.7047,1.559305313,324283.3525,0
10456,-0.209757063,109,0.696969697,15,0.754074785,0,NaN,0.666666667,1.44E+07,0.666666667,0.737373737,0.666666667,NaN,NaN,5525.034682,8148994.304,4577.009928,1.400671462,169718.9567,1
10457,2.413928724,29,NaN,10,0.758378719,0,NaN,0.666666667,117822.2046,918039.5291,0.70419426,0.690721649,0.13784933,0.915800866,347665.0422,445407.6403,2053927.867,1.456697803,2137959.652,0
10458,NaN,142.3333333,0.666666667,15,0.812972913,0,0.068002464,1,4090142.404,423483.1139,0.731902127,NaN,NaN,NaN,5385364.483,3585081.639,500818.3092,1.440979835,NaN,0
10459,-0.203993502,510.6666667,0.964912281,25,0.75,1,NaN,0.791666667,1619656.667,1060158.956,0.765748655,0.666666667,0.135234025,NaN,265947.068,49394.01383,3000846.959,1.434373144,546811.8923,0
10460,NaN,19,NaN,14.38848921,0.705339318,0,NaN,0.833333333,-29376.81005,7389184.353,0.666666667,0.67591747,NaN,0.722222222,-245720.6318,90600.41086,70214.96989,1.457189337,313975.6337,1
10461,-0.208391109,84,0.666666667,15,0.737512653,0,0.26681104,NaN,-34038.64199,1082166.537,0.773809524,0.666666667,0.08751514,1,32860.55297,109947.8269,1606283.274,1.360426584,30127.4524,1
10462,0.382771332,667.3333333,0.75,10,0.784761905,0,NaN,0.666666667,4945281.206,0.666666667,0.666666667,0.666666667,0.021367202,1,-84010.46951,1884499.831,1493514.022,1.48034985,33281.678,1
10463,NaN,107.3333333,0.722222222,15,0.800653595,1,-0.174679246,NaN,8119539.03,2491624.605,0.712418301,0.683793288,0.173839639,0.888888889,955836.9284,-890459.0762,0.666666667,1.301726441,42769.78282,0
10464,-0.101216814,274,0.861111111,15,0.750757576,0,-0.429484649,0.866666667,828543.9966,0.666666667,0.738980945,0.684714136,0.167697559,0.666666667,-1277420.516,-66463.93471,658921.7045,1.400703216,283491.1164,1
10465,NaN,84,0.825396825,10,0.692229039,0,-0.070003059,0.703703704,-5466.62668,511430.9091,0.740621651,0.666666667,NaN,0.666666667,-485024.8353,90853.0941,525502.5304,1.1875,551704.0115,0
10466,NaN,644,0.951690821,10,0.771561772,0,NaN,0.833333333,67153.77907,722617.4492,0.869565217,0.666666667,0.205720489,0.8,-28501.39596,1197421.816,105688.9101,1.603532541,183856.4548,0
10467,NaN,330.6666667,1,10,0.776255708,0,NaN,0.666666667,-859504.0681,1295779.181,0.683289504,0.666666667,-0.09037554,NaN,1972.733935,1858956.298,1059595.128,1.336721839,32404.37801,0
10468,-0.059018496,165.6666667,0.958333333,15,0.803485907,0,-0.09253302,0.759259259,1.17E+07,0.666666667,0.807539683,0.666666667,0.111202507,0.785714286,329591.5774,746253.3998,1175084.561,1.301555092,0.666666667,0
10469,0.420403309,175.6666667,0.966666667,10,0.896174863,0,NaN,0.771111111,2234599.243,0.666666667,0.766081871,NaN,-0.125017575,0.933333333,1102535.315,184899.9133,1408837.531,1.323512005,183819.7182,0
10470,-0.216260074,107.3333333,0.888888889,15,0.756830601,0,-0.124839092,0.666666667,1019271.844,506414.67,0.691056911,0.666666667,0.006442981,0.878787879,-40555.09145,388810.5401,521022.0521,1.447014348,204209.3246,0
10471,0.060450678,84,1,25,0.77037037,0,-0.18513404,0.933333333,1082764.084,23162.32631,0.721698113,0.668593449,NaN,0.768421053,-146552.7318,-77755.91244,389153.0502,1.402003653,69072.0595,1
10472,NaN,NaN,0.833333333,10,0.795238095,0,-0.127208965,1,NaN,71796.07079,0.77037037,0.666666667,-0.026491279,0.888888889,-282236.9622,227349.3227,794927.2316,1.401778006,15281.87799,0
10473,-0.182681026,99,0.666666667,25,0.746828753,0,NaN,0.666666667,2419454.745,126002.0476,0.6875,0.666666667,-0.012373556,1,588079.4586,3330553.241,0.666666667,1.391772479,NaN,0
10474,0.097706656,200.6666667,0.971809936,0,0.770114943,0,0.238680553,0.714285714,2995970.098,86437.85307,0.689393939,0.666666667,0.061475678,0.888888889,-32585.12036,-27674.84624,409673.5552,1.409070345,0.666666667,0
10475,0.084197357,280.6666667,0.777777778,10,0.733333333,0,-0.026805001,1,1812577.072,46371.46407,0.778801843,0.667091837,0.154855494,0.666666667,497936.6572,1525310.045,387072.0376,1.345634326,79512.38078,0
10476,0.77404754,20.66666667,0.833333333,15,0.720858896,0,0.321248889,0.929382716,775801.1322,77392.32719,0.706757011,0.676190476,-0.469039365,0.75,272073.5283,3637875.159,183204.887,1.225486672,0.666666667,0
10477,NaN,225.6666667,0.722222222,15,0.830601093,0,0.825825002,0.708333333,780778.0723,102772.9506,0.713080169,0.666666667,-0.130759116,1,NaN,212548.9029,170358.9217,1.437182877,226706.6227,0
10478,NaN,307.3333333,0.666666667,15,0.710227273,0,-0.152177369,0.666666667,-630101.8982,0.666666667,0.773809524,0.666666667,-0.074592253,0.666666667,512092.6894,81260.37067,1.01E+07,1.401157751,309110.6043,0
10479,-0.083630602,109,0.802588997,15,0.816161616,0,-0.025159018,NaN,7669946.897,564099.097,0.83908046,0.666666667,0.174440345,1,268093.0911,7249551.946,555321.5127,1.349284851,0.666666667,1
10480,NaN,154,NaN,10,0.776870748,0,1.428501755,0.733333333,-968351.0979,39340.0467,0.738993711,0.673076923,-0.215541489,0.901960784,NaN,621055.5271,0.666666667,1.481171616,0.666666667,0
10481,0.246010195,NaN,0.666666667,10,0.882653061,1,-0.243308861,0.666666667,1919933.334,261943.6557,0.666666667,0.666666667,NaN,0.897435897,3440214.155,377362.3407,2799436.703,1.368716208,103342.8081,0
10482,0.35917193,64,0.903100775,10,0.693548387,0,NaN,0.833333333,-211914.252,371517.2258,0.721088435,0.666666667,-0.038578593,0.794871795,2383653.808,1465425.233,1336233.583,1.225399884,0.666666667,1
10483,NaN,280.6666667,0.666666667,15,0.744588745,1,NaN,0.814814815,2937497.405,88418.4889,0.712606838,0.666666667,-0.090530435,0.666666667,105355.3033,7751258.775,3004228.331,1.486465345,245725.9016,0
10484,0.501951074,177.3333333,0.666666667,5.699481865,0.842592593,0,NaN,0.666666667,8262164.721,157612.5866,0.732297064,0.674242424,-0.006573642,1,3816526.068,52676.01179,318559.4724,1.560751055,21230.81598,0
10485,0.243093081,80.66666667,0.688888889,15,0.866666667,0,2.002265861,0.666666667,3102.220131,184354.7316,NaN,0.666666667,-0.008545873,0.666666667,1.01E+07,1.01E+07,0.666666667,1.30164422,158963.5918,0
10486,-0.143314634,NaN,1,20,0.741748198,0,0.081604297,0.666666667,1027599.918,112781.2757,0.666666667,0.666666667,-0.462958349,0.866666667,-55446.00352,1919792.303,258482.1196,1.283783749,644550.7852,0
10487,NaN,17.33333333,0.8,10,0.878654971,0,-0.017547048,0.75,1959742.084,133957.9282,0.772108844,0.666666667,NaN,0.666666667,2725048.958,7774115.042,531244.5549,1.586418356,0.666666667,0
10488,-0.141011847,214,NaN,15,0.794372294,0,-0.220658176,0.694444444,1390654.998,78995.30928,0.719210221,0.666666667,0.376194731,NaN,3387308.101,8305.30599,1282670.823,1.2257227,263956.4677,0
10489,NaN,149,0.680555556,15,0.821505376,0,NaN,0.939393939,1920609.512,931265.9558,0.766666667,0.666666667,NaN,0.666666667,547068.9313,477273.3909,183571.371,1.416098814,28620.41052,0
10490,0.328733147,284,1,15,0.756689224,0,-0.07156113,0.75,1864343.978,0.666666667,0.766746828,0.666666667,-0.05006963,0.796215429,-13993.04112,-104927.5262,249618.8434,1.624541245,281753.4693,1
10491,0.159326263,NaN,0.666666667,15,0.739148239,0,-0.122670207,1,2.21E+07,158047.0336,0.762254902,0.666666667,0.131803272,1,-461183.2104,1238105.163,256090.2098,1.17688884,0.666666667,0
10492,NaN,67.33333333,0.80952381,6.5625,0.800149142,0,NaN,1,2.45E+07,951628.2295,0.760869565,0.670525988,-0.086372512,0.666666667,321302.0465,1635375.16,502555.1304,1.266068121,542343.5154,0
10493,0.057564689,1834,1,15,0.735875706,0,NaN,0.777777778,731986.8901,890355.2706,0.753510133,0.668897294,0.119332039,NaN,105661.1863,263926.2829,2181858.714,1.225580576,0.666666667,0
10494,NaN,52.66666667,0.833333333,25,0.796116505,0,-0.409630964,0.666666667,1833007.348,2114853.052,0.720574822,0.666666667,0.297756798,0.866666667,-13993.04112,584066.5723,4398453.351,1.314899134,13899.11931,1
10495,NaN,200.6666667,0.666666667,15,0.750445633,0,0.134702394,0.909090909,-253230.3196,200090.6375,0.757302106,0.666666667,NaN,0.666666667,-1032738.697,452247.1554,9163872.809,1.261829697,177510.025,1
10496,0.088716208,167.3333333,0.787878788,10,0.727011494,1,NaN,NaN,1879950.886,53818.17226,0.728888889,0.7,0.051794267,0.833333333,2225.042792,3458659.656,1462159.18,1.368492192,142881.8498,1
10497,0.111333009,50.66666667,0.962962963,15,0.777777778,0,-0.006460528,0.75,1857646.847,72475.32805,0.797979798,0.666666667,0.119759531,0.666666667,562207.3782,962976.2174,166562.3536,1.214309468,0.666666667,0
10498,0.633341841,122.3333333,0.714285714,15,0.821568627,1,-0.115994944,0.888888889,-34038.64199,1222787.357,0.703703704,0.666666667,NaN,0.666666667,1.22E+07,-409010.5082,5951249.131,1.437291282,253673.5585,1
10499,0.08374425,424,0.791666667,10,0.728006884,0,0.080987471,0.840996169,1946299.984,383094.8609,0.833333333,0.694835681,0.258146794,1,-46975.91485,218805.6833,2486931.954,1.266666667,401200.6563,0
10500,-0.03205682,15.66666667,0.916666667,15,0.734141414,0,NaN,0.683333333,1343169.269,126688.6373,0.785124139,0.666666667,NaN,0.895833333,28341.37067,134615.8251,455066.2533,1.487425349,34491.37672,0
10501,-0.043081542,67.33333333,0.666666667,25,0.848370429,0,1.20584917,0.714285714,6933133.779,237049.2352,0.775510204,0.694444444,-0.066660051,0.666666667,-247945.1922,1616623.237,2451001.54,1.476301453,0.666666667,1
10502,NaN,84,0.745478036,10,0.765316719,0,0.311293074,NaN,2443463.105,87723.18909,0.751988586,0.666666667,-0.470845093,0.694444444,1194059.135,2188291.596,0.666666667,1.364389179,0.666666667,1
10503,-0.278222054,92.33333333,0.7,17.5,0.72193437,0,1.776433748,0.767159278,676207.2579,0.666666667,0.746987952,0.697646972,0.057007355,1,151164.8605,312082.0654,6464744.597,1.400703216,135234.317,0
10504,-0.109480372,80.66666667,0.666666667,18,0.939393939,0,0.52931151,0.963768116,7076611.394,0.666666667,0.710445167,0.666666667,-0.119561386,0.666666667,111593.502,296230.0644,0.666666667,1.346489297,0.666666667,0
10505,NaN,74,0.7,10,0.776422764,1,-0.323716172,NaN,724971.665,0.666666667,0.693793923,0.6696153,NaN,0.82477934,18238.8473,1539228.933,1.97E+07,1.246347817,491765.3311,0
10506,NaN,22.33333333,0.721088435,15,0.771672078,0,-0.149450066,0.666666667,35822.09118,16111.12867,0.746987952,0.674103168,0.073413905,0.666666667,682604.6798,1656072.494,0.666666667,1.204956253,842452.4617,1
10507,NaN,667.3333333,0.666666667,10,0.795698925,0,-0.006434679,NaN,391190.6095,0.666666667,0.70464135,0.666666667,0.491034914,0.666666667,0.666666667,826.6597954,1962008.724,1.366110643,29137.10397,0
10508,0.086314766,217.3333333,0.916666667,20,0.707434053,0,0.72412097,0.714285714,6858620.611,196270.0151,0.760162602,0.666666667,0.046363339,0.666666667,-154014.1765,36140.52238,49310.47477,1.549678672,206443.6753,0
10509,NaN,54,0.757575758,15,0.896124031,0,0.828602961,NaN,-285004.5299,72421.76943,0.677902622,0.666666667,0.055296225,0.696969697,77808.54606,358577.3614,3500678.304,1.400464967,587.2297737,0
10510,NaN,15.66666667,1,15,0.938557994,0,0.061514619,0.871794872,404899.3082,23257.24529,0.766713036,0.666666667,NaN,0.730833333,-110948.4777,1894226.9,946603.7852,NaN,88208.38494,1
10511,0.501369696,NaN,0.8647343,15,0.714836224,0,NaN,0.715419501,339123.894,0.666666667,0.759041873,0.666666667,0.158697692,0.712643678,370895.4138,590556.4897,2218887.745,1.285481359,0.666666667,0
10512,0.923691798,40.66666667,NaN,10,0.720099461,1,0.013376308,NaN,1513119.96,0.666666667,0.687687688,0.668593449,0.14659127,1,1082773.317,6571169.875,0.666666667,1.624520712,793818.7257,0
10513,NaN,67.33333333,0.733333333,10,0.850815851,0,NaN,0.733333333,6525.481104,0.666666667,0.744063325,0.666666667,NaN,0.867816092,907013.885,501452.8183,127287.7565,1.495888483,627043.7364,0
10514,NaN,67.33333333,0.777777778,15,0.733333333,0,NaN,0.791666667,2162308.411,0.666666667,0.696551724,0.666666667,0.006231307,0.666666667,109453.0124,1054878.779,1075258.353,1.309738058,993579.6739,0
10515,-0.13296384,80.66666667,0.708333333,10,0.710784314,0,NaN,NaN,7773538.743,201874.0572,0.767806268,0.677419355,-0.009101608,1,1.07E+07,687910.1843,1749852.509,1.37697851,0.666666667,0
10516,-0.126950843,260.6666667,NaN,15,0.777610442,0,NaN,0.777777778,109589.1297,0.666666667,0.666666667,0.666666667,0.18264573,NaN,48637.18117,35571.68699,793144.5624,1.495894663,0.666666667,0
10517,-0.049275752,40.66666667,0.666666667,10,0.717171717,1,-0.052558322,0.666666667,-144069.1376,600113.9974,0.700406018,0.666666667,NaN,0.916666667,-585687.07,1695831.161,92692.74995,1.624520712,0.666666667,0
10518,0.102773585,NaN,0.666666667,10,0.874704492,0,NaN,0.851851852,375229.5797,691048.3477,0.698754828,0.666666667,-0.02443978,NaN,330462.2941,1306143.739,1340759.612,1.383006927,0.666666667,0
10519,NaN,67.33333333,0.666666667,15,0.763358779,0,NaN,0.666666667,1162146.894,1.24E+07,0.742424242,0.666666667,-0.008301484,0.666666667,2815936.588,1125408.12,1.02E+07,1.634974201,86731.62364,0
10520,0.343149363,52.33333333,0.828571429,12,0.763921086,0,NaN,0.735714286,1234565.895,250741.1312,0.763888889,0.666666667,0.112747519,0.666666667,-108122.8083,-54204.39817,1558169.49,1.217948688,0.666666667,0
10521,0.456932611,187.3333333,0.692307692,15,0.857142857,0,NaN,NaN,42864.55164,971820.3594,0.736205936,0.666666667,-0.197040517,0.666666667,-28822.98361,-44308.75829,0.666666667,1.531823278,215801.8807,0
10522,-0.163743522,55.66666667,0.708333333,10,0.767287586,0,NaN,NaN,-533485.8572,13071.55821,0.715053763,0.682107347,-0.064856769,1,1.21E+07,33127.52218,111678.7623,1.625720072,0.666666667,1
10523,-0.041605809,80.66666667,0.857142857,10,0.702380952,0,NaN,0.787878788,-208377.7715,0.666666667,0.721534403,0.666666667,NaN,0.666666667,33143.54329,208541.5395,1143294.159,1.556580548,0.666666667,0
10524,-0.151165997,NaN,0.875,15,0.755376344,1,NaN,0.666666667,1052456.78,802331.2285,0.666666667,NaN,0.182035232,1,2866434.333,3681812.006,848747.4927,1.324254741,0.666666667,0
10525,0.362267407,50.66666667,1,10,0.731531532,0,-0.293478132,0.833333333,179206.6698,536336.1658,0.696130382,0.672043011,-0.062090113,0.875,167562.7841,331569.1417,640865.1167,1.539517107,0.666666667,0
10526,-0.18566111,60.66666667,NaN,10,0.715448505,1,NaN,0.666666667,304123.6156,176250.4372,0.7,0.666666667,0.291213855,1,NaN,637462.1876,2044836.577,1.45671151,2469799.227,1
10527,NaN,24,0.666666667,25,0.747863248,0,0.381732501,0.833333333,800876.8027,3326760.551,0.68,0.666666667,0.369579989,0.9,1.81E+07,-12871.24425,696191.6572,1.178141446,1953920.855,0
10528,NaN,164,NaN,10,0.738437002,0,-0.218117729,0.848484848,9637251.434,0.666666667,0.735973597,0.669962374,NaN,0.820512821,-1999919.36,91809.77376,2025206.733,1.356136249,3059478.067,0
10529,NaN,187.3333333,1,10,0.707762557,0,1.372844934,0.666666667,1056118.811,77639.72444,0.771043771,0.671957672,0.119449381,0.833333333,589780.1395,446960.3581,348715.0378,1.344188844,268263.9617,0
10530,-0.023988113,365.6666667,0.666666667,15,0.739215686,0,-0.067607542,NaN,4739732.146,1157143.086,0.757302106,NaN,0.041296962,NaN,-928097.155,2534428.389,727139.0599,1.292165376,0.666666667,0
10531,1.136844635,34,0.666666667,25,0.793167128,0,0.210641135,0.666666667,134294.5302,740949.1772,0.693417828,0.666666667,NaN,1,1.35E+07,803180.1411,2088411.121,1.630578242,678936.3593,1
10532,NaN,38,0.814814815,10,0.761028367,0,NaN,0.666666667,2867347.231,2766.484934,0.74789916,0.666666667,0.168429695,0.666666667,1.12E+07,1335650.768,3385.069566,1.270894228,2412.341799,1
10533,NaN,42.33333333,0.861111111,30,0.736694678,0,NaN,0.666666667,-437.4099861,1477727.366,0.786218129,0.674242424,NaN,0.666666667,338908.1525,376604.1923,0.666666667,1.400616528,359144.689,0
10534,-0.05681998,50.66666667,0.722222222,10,0.720833333,0,NaN,0.888888889,6744433.343,221525.0298,0.760707635,0.666666667,-0.093504118,1,32302.57147,37138.4198,682525.1565,1.298808229,0.666666667,0
10535,0.041091391,34,0.666666667,13.47826099,0.752556237,0,NaN,0.761904762,412575.0699,7241.396367,0.771218707,0.666666667,-0.356210209,0.880952381,999172.2838,462601.7398,1209790.058,1.510018559,376700.5739,0
10536,1.537289249,NaN,0.666666667,10,0.751354013,1,-0.200563731,0.666666667,2115627.264,76705.70529,0.720588235,0.666666667,0.039266795,0.735714286,643384.8628,-242787.2239,773885.0957,1.144400726,1854774.148,1
10537,NaN,34,0.69047619,10,0.714285714,0,-0.049781012,0.714285714,-70860.82631,400402.4579,0.810606061,0.666666667,-0.027427081,0.753875969,3789408.293,1.16E+07,190531.3913,1.316275607,857168.0697,0
10538,0.06097392,15.33333333,0.666666667,15,0.765351655,1,NaN,0.666666667,-29916.961,6405892.227,0.725641026,0.666666667,0.056396902,1,1.40E+07,491192.3865,0.666666667,1.332273759,0.666666667,0
10539,NaN,187.3333333,0.983446712,10,0.691893013,0,NaN,0.666666667,3807659.819,123674.8553,0.770562771,0.666666667,-0.172196936,0.666666667,NaN,242592.2481,1678223.012,1.376973147,57003.17412,0
10540,NaN,214,1,10,0.723856209,0,0.293094552,0.666666667,-60845.79073,34466.59995,0.666666667,0.666666667,-0.018137039,1,221586.9393,439753.008,307206.5901,1.635074464,0.666666667,0
10541,0.199864776,84,0.869047619,18,0.752394636,0,0.289560665,0.8,26345.51686,10314.36449,0.736535216,0.671512892,NaN,NaN,20987.4191,8568642.304,0.666666667,1.455740973,9666.739888,1
10542,0.899573465,30.66666667,NaN,10,0.809995332,1,-0.229546238,0.8,96908.5945,30888.89154,0.833333333,NaN,0.278420375,0.666666667,-85794.00642,512697.2181,998413.3217,1.783173777,261619.4393,0
10543,0.704614716,330.6666667,0.666666667,10,0.777950043,0,NaN,0.666666667,1795936.119,76986.53365,0.74906367,0.676003735,NaN,0.666666667,255321.0827,213964.9051,1499069.854,1.62108146,NaN,1
10544,NaN,94,0.860215054,10,0.734782609,0,-0.036526983,NaN,1277767.001,195671.3654,0.732067511,0.666666667,-0.105034751,0.820512821,4863505.04,-167665.9327,1940359.338,1.474026606,922122.8011,0
